F1	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450
320	7099.25937	5874.9134	6812.99969	8291.90449	9986.43672	11854.96167	14353.90307	15492.33563	15193.8871	15506.44957	17382.20142	8778.61429	3604.83292	2458.97306	1977.27078	59113.49796	436877.19689	336938.71339	18972.03605	705.52569	539.08214	464.80568	400.90988	404.21571	392.54859	326.48751	324.06961	282.46445	247.40607	219.38042	193.26182	168.08391	153.1934	143.53231	128.20548	112.29364	114.23798	104.04799	91.73329	88.99822	77.62804	71.13519	73.73032
322	8019.5503	6407.03137	7330.96739	8726.13405	10526.81548	12452.10587	15062.55229	16278.96325	15900.86458	14400.77436	17448.79253	11694.12514	4337.09191	2697.91413	2130.81566	12018.10159	293734.35718	504761.67967	91527.20751	982.5224	595.94539	499.81634	427.85525	421.00224	405.94057	358.38532	335.12684	274.12423	248.71357	212.94636	185.82206	174.89086	156.75458	142.88325	131.57439	122.52028	105.89323	102.5781	93.31302	89.35227	80.87288	77.06047	74.9008
324	7941.49766	7407.11027	8346.90468	9052.98979	10709.12965	13333.69045	15681.51105	17075.59432	16303.46996	14412.53839	16169.15702	14564.20754	5547.82712	3016.51703	2307.47089	2352.39431	133298.64074	557711.86032	252449.38839	6146.53458	702.17013	537.98018	460.61383	442.98528	419.16666	377.18877	349.25185	299.10367	243.57119	216.91276	201.6682	179.23742	145.87558	145.0224	143.59658	119.92397	112.01892	102.65073	100.04419	85.20309	80.20573	81.93742	74.06804
326	8588.28664	7554.52213	8210.33007	9902.18951	11366.34199	14059.30486	16272.08984	17491.76863	16915.00922	14673.34507	14508.9962	16556.61539	7541.15398	3451.80659	2648.80294	2236.41565	38361.35816	456436.26491	450746.28729	46824.25768	868.79269	593.52603	481.65133	450.98696	425.94765	406.23007	339.87628	309.66391	234.43463	217.8802	212.52256	167.28883	159.44735	147.7875	130.20364	122.06789	114.02932	106.26962	96.76649	81.79498	80.91645	77.52233	83.01026
328	8889.67222	8293.10913	8797.3642	10296.07358	12269.75768	14474.24118	16666.60821	18086.46172	17407.74895	15395.29883	13499.31127	16889.29025	10444.93131	4105.9391	2965.79647	2480.14838	6132.69716	269000.87434	586035.38312	166706.95262	1448.97264	685.83751	505.34607	474.97536	441.84016	439.6359	364.74273	316.83014	262.86271	237.85768	215.96158	181.26414	164.89373	152.57581	136.80486	121.19533	110.60338	109.39529	103.65624	95.06046	81.46674	81.83378	74.54225
330	9981.47958	8975.8352	9576.87996	11009.7678	12898.48083	14849.30908	17384.57515	18317.53179	18370.42268	15902.26773	13109.28634	15735.58804	13637.89553	5273.00509	3404.1384	2719.80383	2554.79243	101468.31096	566428.40565	379455.42915	16042.92247	821.30566	565.82822	501.64887	463.74972	447.75353	382.22362	314.54032	278.4907	230.14206	213.37964	183.95087	169.8434	152.47497	137.001	118.58375	118.80735	107.64093	99.75482	90.28173	78.84978	80.30971	79.08072
332	10102.00218	9558.24911	9961.67902	11169.68853	12966.93703	15504.60639	18003.91349	18703.95977	18924.37441	16529.21789	13495.83531	13976.81464	16121.37255	7406.4007	3787.16779	3163.9933	2651.82952	22058.22982	402660.29121	585982.45575	91188.08954	1113.71471	628.4019	559.9365	470.33028	419.34347	416.46355	320.04032	256.39775	230.70776	210.70911	190.09034	173.56315	156.99837	138.07031	130.19514	113.96447	111.30647	106.72008	94.39195	84.32252	84.94462	78.31684
334	10500.04962	9862.79714	10311.47331	11503.35993	13987.69378	16089.71645	18176.85379	19293.15735	19190.73902	17160.72616	14028.3093	12523.08287	16809.61988	10461.36548	4542.12049	3535.97527	2954.41929	3589.98459	194146.7356	660213.81883	280566.94842	4969.05145	731.8812	583.52947	489.74853	440.71206	432.91041	376.72304	298.12955	243.32089	221.7783	195.84303	171.28635	156.6662	147.82841	124.94674	127.84367	113.08192	103.65034	90.5253	84.42472	86.23496	85.88402
336	11484.15537	10127.45656	11313.3711	12330.29592	14160.99805	16768.97222	18867.53512	19884.11446	19518.19902	17674.49202	15003.87964	12113.22999	15743.1634	13963.12382	5865.70969	3988.79236	3425.14655	3104.61811	58342.12317	546193.98263	539294.49701	51323.51091	950.71784	662.97449	526.19282	471.65626	427.79446	404.97396	309.04489	238.56375	223.7196	187.63895	177.87871	153.66292	144.82108	136.05763	125.10867	112.85838	107.38864	101.05872	89.04283	84.85419	81.67856
338	12380.76778	10709.70501	11979.67105	13467.31012	14943.25898	16648.66793	19026.60417	20046.16521	20357.59772	18494.28558	15603.25361	12558.995	13884.92506	17066.88425	8076.07261	4786.64591	3959.64024	3435.82184	9246.806	320322.31749	723669.16895	207486.28525	1587.29095	734.03738	593.28125	486.76346	421.54525	409.59302	334.73432	262.74801	231.93607	208.5275	188.6902	170.09894	146.67194	131.04855	121.44378	120.26937	101.03707	96.20095	93.63108	85.04481	79.71025
340	13238.60747	11933.85884	12541.90749	13951.28313	15512.48908	17354.01902	19484.04136	20706.085	20532.55779	19222.85709	16330.32408	13005.5166	12615.64931	17942.35699	11565.53871	5603.87406	4537.57	3995.38227	3650.98862	120192.69231	709106.53057	484897.44598	18400.52645	901.36279	643.193	532.64232	453.97331	413.85145	347.97555	288.69721	235.91131	206.17097	181.59734	162.93633	154.27658	147.87485	135.81927	118.131	103.50079	103.58862	93.51589	90.38254	81.682
342	13664.7613	12955.23519	13709.61696	13489.67909	15904.33932	17876.32785	20068.73184	20786.63945	21402.0516	20002.51944	17270.20837	14114.78597	12019.51748	17473.70746	15588.67036	7163.15621	5231.5701	4682.72585	3980.86496	26441.83022	508545.78655	732181.82659	111235.02156	1261.79614	757.81813	576.02029	467.52296	423.42019	369.90103	278.93436	247.61846	205.50734	190.22681	178.94447	156.25708	130.07536	130.27504	123.34923	116.2034	103.23458	94.96052	89.4608	83.51999
344	14333.2904	13650.72682	14193.89257	15029.99514	16586.3356	18339.91339	20649.81963	21577.12495	21628.78479	20484.85947	18251.11248	15056.24642	12503.5737	15663.46396	19126.43766	9611.52377	6236.81659	5439.67801	4577.05151	4917.26912	244877.61008	806495.95239	338733.28901	4831.7296	891.19855	637.9627	491.84231	437.92651	376.90691	317.2534	267.21429	223.37238	190.76187	172.57618	160.88349	141.35146	137.57924	119.17902	112.388	106.02612	97.50862	89.94076	88.73726
