F1	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450
350	14584.80956	9841.09466	8223.40045	8055.14646	8269.873	8728.53591	9874.6155	10361.43662	10416.76409	9815.44957	8104.74877	5919.25339	4160.35356	4522.47579	21342.70411	31995.25688	7551.05872	1981.69021	1664.5105	1477.81332	1719.19466	58232.9382	299530.492	191916.50977	6823.06401	269.37973	188.3156	117.89315	106.18573	85.54412	84.32794	62.56127	59.7726	53.67727	45.16575	43.72451	42.57349	43.6249	43.02452	38.22753	43.46222	46.96627	46.00084
352	14658.68543	9576.81692	8029.88909	7869.89294	8148.26589	8679.78685	9642.44215	10228.80256	10267.2516	9701.68444	7893.59782	5908.07359	4167.3861	3641.86213	12656.36183	34763.27717	14442.22656	2321.43303	1680.24272	1507.61691	1492.76819	12783.10255	205044.47447	303668.64575	43467.18302	392.71775	203.52093	126.58016	110.51987	84.89635	90.1369	69.50532	59.72746	49.92431	51.86198	47.26662	39.72937	42.70282	45.40347	36.8444	43.35993	48.35525	45.87961
354	15168.89466	9950.17594	7934.16053	7814.67503	8075.55714	8631.76619	9487.99585	9973.74537	9883.64898	9503.03218	7944.68812	5759.90213	4087.15484	3374.28347	6932.19441	30644.69604	23348.83484	3668.91502	1635.98018	1474.22103	1306.65338	2070.44335	92567.78113	337912.64356	135192.88185	1788.0227	247.98534	155.92853	107.5256	96.16623	85.3439	75.85594	63.61005	49.67313	49.55605	47.80412	41.50108	38.65287	38.83884	42.75724	40.60634	41.55852	43.63233
356	13673.41132	10187.27112	7825.07213	7671.77923	7903.75729	8298.9411	8941.44191	9397.43225	9449.81368	8962.29512	7700.05137	5726.38655	4024.22787	3214.17001	4163.87775	22152.48792	31220.84106	7181.9553	1684.53927	1491.08756	1338.87075	1482.01386	25814.10617	269623.73419	260517.63079	20676.58025	341.45355	165.81837	120.04132	100.05675	77.98958	73.37339	64.12747	53.33198	48.58952	44.83901	41.87549	42.54392	41.90265	37.53129	39.50369	39.18062	43.55543
358	14884.33927	10118.68049	7899.14366	7452.14262	7366.61184	8088.91997	8513.32798	9046.51938	9373.03517	8862.67616	7480.30048	5571.44928	4035.16316	3169.93306	3206.0444	13429.46224	34355.64678	13778.14054	1956.27918	1418.57392	1355.27607	1306.25124	3926.06059	147445.8451	346192.20132	85931.47425	640.95522	197.81143	126.58531	102.20441	83.00654	72.21262	70.56365	54.8597	48.60128	48.93415	44.48406	42.07781	43.17032	40.01189	38.94368	38.1037	39.30564
360	15757.51221	10253.80019	8156.63582	7128.30277	7397.71529	7661.12414	8295.35429	8818.2947	8689.54113	8318.69138	7252.76286	5362.96544	3868.10188	3103.1047	2803.34471	7354.47944	30516.61058	22140.50838	3240.54908	1419.96361	1327.33897	1263.0557	1608.80115	51465.28845	326166.9812	208821.62837	8361.36649	260.02344	153.10387	107.9269	91.54418	76.7611	76.16649	65.46665	55.14178	53.27908	45.04351	46.83614	40.25586	39.65824	38.04716	39.49235	39.28517
362	14154.74997	10274.0968	7682.88986	7000.60908	7168.60858	7299.94402	7689.45528	8267.33483	8440.57228	7938.33071	6832.23811	5264.23932	3844.94091	3070.11148	2734.57471	4251.52484	22692.05566	29887.16582	6525.50346	1454.26275	1314.39521	1257.24716	1318.38122	10078.70163	220069.71502	326220.36011	51078.14418	400.82036	176.26452	118.22465	94.37832	76.49235	68.67269	70.49754	56.36796	50.36935	40.88847	46.69395	46.0839	44.74222	40.49189	46.61168	38.00717
364	14757.65853	9755.61456	7875.3673	6800.63312	6944.31168	6880.83583	7700.57446	8095.02611	8106.32443	7823.30927	6685.13587	5299.59003	3832.35281	3042.33284	2693.55605	2952.14185	13882.86763	33175.27017	12585.23961	1754.82512	1252.30975	1275.91717	1175.45438	1925.23043	95991.81164	361887.17254	155043.16521	2146.33787	208.58022	130.23288	104.62154	82.35396	67.2853	68.52711	60.14974	57.04003	46.84726	44.89749	40.83976	43.53374	39.63634	39.28496	40.65366
366	13526.04869	9647.67342	7798.91961	6691.12861	6748.02201	6523.63665	7250.70998	7718.74459	7778.12746	7361.74831	6513.05972	5050.75058	3797.06186	3026.12803	2608.86057	2600.64687	7596.06436	30045.46039	20644.14992	2904.60219	1295.55886	1197.24835	1163.88656	1461.07395	25754.02722	285372.01782	283464.24653	22295.5292	319.74077	153.39668	122.33244	85.97389	71.23812	64.71787	66.50765	51.79289	49.80623	41.46533	45.15153	38.98478	41.60308	41.36312	38.39378
368	14137.6533	9833.57468	7323.17144	6493.10031	6375.72908	6446.61884	7030.67248	7465.16188	7349.56771	7047.1074	6216.46946	4928.50481	3741.85621	3142.07454	2626.20083	2520.03355	4244.00297	22673.45927	28130.52733	5978.76945	1271.54978	1218.93316	1158.09186	1265.34377	3792.57772	158018.97942	359760.28309	87137.76922	643.00583	185.93087	129.29705	93.75379	71.33494	72.18277	70.90633	61.01272	48.39741	44.67452	45.82842	42.72643	37.50945	38.76342	39.39358
370	13572.91531	9855.18808	7520.46934	6333.17435	6293.14224	6332.18016	6693.96814	7166.18662	6972.60483	6824.67988	5889.42425	4771.20686	3695.51007	2999.23697	2635.73949	2451.93832	2903.32236	14186.02124	31632.63808	11554.62412	1552.50838	1173.90136	1170.43241	1159.22476	1633.94144	55990.787	329622.87847	204114.15202	9014.38163	253.98477	131.6649	93.251	78.47202	68.3724	70.80529	56.96612	46.86648	48.60499	43.94177	41.13956	41.93234	40.14777	40.08169
372	13704.47516	9330.96489	7155.56487	6294.51825	6071.64898	6240.73438	6661.94038	6954.86371	6841.23449	6563.5677	5764.92628	4683.13965	3654.9176	3037.20207	2686.63015	2463.68212	2538.64692	7895.54126	29606.26544	18934.49676	2526.03601	1181.85968	1163.20293	1176.81606	1296.20268	11258.07762	214110.06222	309651.96095	49542.84239	387.11777	164.46586	105.84626	81.28017	67.30578	66.25501	64.17912	53.0169	43.51242	44.98476	41.44483	38.17996	39.31478	40.99234
374	13470.3358	9867.74497	6696.31743	6244.31174	5734.41633	5962.98113	6218.88536	6596.84422	6565.36088	6380.95184	5657.25273	4547.61531	3626.02666	3013.20418	2712.20643	2468.37008	2434.11229	4410.58499	22753.4091	26277.57031	5077.54073	1193.593	1110.52283	1124.35983	1154.79153	2003.39838	94166.74417	336243.94749	141356.28412	2368.28569	197.89566	128.07947	94.12928	74.52839	69.40642	64.54997	54.87748	49.27648	41.41052	39.12333	45.9013	41.36229	38.52159
376	13511.96078	9856.17385	6847.52457	6221.8696	5775.75466	5840.0729	6061.90646	6301.84129	6295.35656	6117.41835	5445.05915	4441.92472	3640.49647	3027.50758	2707.44521	2495.8829	2353.85677	3102.15454	14942.2853	30137.76648	9893.08746	1395.57585	1122.81121	1165.99957	1094.49769	1440.4443	26300.29081	267738.43924	255981.02406	22074.81849	287.98622	138.54771	99.50953	86.85794	70.41067	65.66941	58.79435	49.1944	44.82182	44.37279	37.388	43.5274	39.78463
378	13169.77065	9615.89409	6937.71077	5785.68817	5846.16376	5530.20982	5835.27402	6175.86071	6250.7495	5859.84057	5328.2214	4334.05901	3629.30344	3034.62484	2766.89578	2549.16547	2422.16409	2550.5375	8765.09313	29171.42139	16591.0684	2214.12532	1105.51935	1120.92024	1098.54229	1192.66542	4050.62227	150757.34716	324466.5713	83296.12261	566.25008	169.90513	110.94787	88.80452	79.57985	66.37064	70.73796	49.75841	49.31307	42.17774	39.4916	41.9833	37.72018
380	12494.68883	9612.75084	6859.97783	5904.36734	5487.9703	5454.62239	5726.87305	5950.12179	5877.95788	5804.09888	5275.49121	4386.00552	3550.92952	3130.15565	2825.93237	2588.44882	2430.68846	2392.834	4927.20397	23694.74071	23503.36352	4241.22136	1171.46502	1090.36508	1126.04371	1116.77545	1597.67853	55872.42829	305396.25297	186410.29103	7334.26742	218.46996	122.77595	90.92124	80.43096	60.26227	65.90231	55.62458	47.89585	43.90027	44.14025	38.68394	36.10945
382	12464.03743	9654.49361	6899.69898	5544.15486	5267.69625	5333.13487	5618.3249	5813.71357	5808.29647	5522.91396	5130.87965	4295.09148	3571.54151	3169.47545	2854.60131	2614.7631	2476.39568	2335.11164	3182.20586	16540.78466	28268.18481	8057.43404	1296.5032	1067.17325	1144.21649	1088.37385	1279.94379	13337.37187	213169.82562	281362.24139	39034.17163	333.18651	137.47944	96.66573	71.40603	70.67431	63.90819	63.06018	47.18325	41.50311	44.69168	41.46643	37.31205
384	12360.56668	9454.02688	7109.9212	5834.30232	5421.89039	5324.1035	5391.36992	5476.01992	5445.134	5379.77145	4923.63058	4250.65309	3563.162	3168.7479	2950.85887	2652.44832	2495.84461	2341.80181	2552.24899	9977.92638	28593.04172	13982.47019	1789.45071	1081.8404	1115.3106	1070.64031	1110.02346	2114.93546	103284.9236	312860.91046	115248.17859	1512.31426	175.59546	107.73962	85.32124	66.51992	60.80359	60.56745	54.72887	45.81592	45.90973	40.9278	36.57504
386	12235.26659	9869.724	6540.52736	5404.93072	5015.62181	5137.63703	5114.2067	5358.11267	5353.48176	5237.74978	4789.61685	4094.36066	3482.93573	3150.83834	2991.5157	2691.37135	2573.23276	2338.00326	2364.94315	5599.20849	24525.55745	20515.97377	3332.94082	1062.23801	1095.78546	1122.7369	1014.66271	1343.22326	32277.43838	257474.31699	215861.38467	16067.61281	239.73971	132.61447	86.33967	70.40295	60.73215	66.71323	58.60055	45.83519	48.53301	41.23907	37.01896
388	11456.96653	9098.49113	6375.40177	5504.10044	5108.60473	4981.64699	5198.77564	5135.34127	5324.19786	5101.99637	4644.5757	4035.55441	3596.93062	3310.55136	3050.07822	2740.58	2520.07318	2312.02863	2217.61632	3312.46191	17819.01541	25684.77629	6288.2926	1161.22181	1035.26565	1091.43311	1006.64658	1116.14986	5415.28121	156722.1054	288759.09413	65722.44843	412.92508	155.43475	95.78479	73.90366	68.10223	59.76269	61.80991	52.05685	45.24365	41.46961	41.07095
390	11012.62136	8827.03013	6721.64129	5272.12451	5075.8722	4678.09018	4930.06128	4894.48566	5028.02042	4823.5973	4535.6317	4031.82827	3576.67809	3248.66489	3034.50291	2843.78523	2601.62294	2396.79354	2238.16301	2561.62096	10974.04592	27259.81103	11320.38498	1544.37847	1077.25755	1049.46275	989.44812	945.76954	1472.69516	60788.17367	286857.12856	158959.46795	4718.07422	198.39414	118.31388	81.80979	66.38741	62.08869	61.64446	54.44059	44.05993	42.45479	38.98437
392	11969.07384	9052.81093	6810.91153	5174.49679	4673.45827	4733.58049	4657.17937	4838.56121	4767.16868	4780.07069	4425.51559	3989.64897	3563.00994	3251.73125	3055.15676	2865.67941	2612.87268	2399.60206	2201.68351	2240.34303	6037.52941	24409.27307	17712.62507	2725.6164	1076.94245	1038.23462	1017.58977	898.90592	1112.60921	13914.01549	205773.06754	252439.1902	31903.59178	302.76081	125.16609	86.36508	75.03708	59.38524	58.23813	60.55218	53.33961	43.64713	38.40505
394	11347.73723	8541.06929	6773.99932	5241.96285	4501.14548	4531.66466	4743.95554	4777.56495	4631.24579	4629.97707	4404.40267	3926.37449	3593.67308	3271.5679	3093.09	2933.56947	2694.31343	2466.18626	2272.49938	2129.79818	3578.79872	18234.82832	23280.39187	5286.75867	1103.74715	1016.40116	993.91545	851.47034	950.82988	1928.81109	101929.65711	286378.29638	101678.96572	1025.52946	160.91049	110.06635	80.02167	63.88432	62.45166	55.58243	56.28758	46.43665	40.9671
396	11522.46656	9197.95298	6825.01262	5276.69772	4315.54834	4496.11999	4567.13883	4638.25679	4631.49319	4551.1871	4301.67557	3900.19351	3618.58954	3296.4761	3200.13581	2985.07918	2720.09807	2509.22624	2262.28667	2086.48874	2526.80038	11566.99929	25956.81574	9957.73046	1415.03925	1052.86588	983.39089	918.78987	839.55187	1151.85288	30415.97599	236601.53605	201156.47874	13680.88782	233.19851	116.76064	88.14003	70.56384	61.51868	57.6278	59.23369	46.02995	42.44541
398	10973.68249	9148.903	6796.09982	5078.65333	4516.49893	4270.03687	4526.21989	4609.43781	4432.15006	4535.46528	4220.97784	3900.10354	3518.15733	3325.85145	3191.19099	3053.2569	2782.18122	2513.16367	2348.95721	2100.3429	2176.13234	6563.8015	24019.2768	15786.22507	2263.94476	1031.35172	981.05591	960.32275	803.62926	962.3293	4539.11618	139074.33422	269518.32626	58495.33472	387.74038	140.60743	89.47583	75.32504	65.41948	56.12441	53.50678	52.42602	41.25648
400	10539.61815	8858.48219	6352.44503	5503.90611	4220.54202	4329.15824	4333.29281	4465.65323	4471.33734	4253.68991	4134.35756	3856.93314	3647.1729	3386.52155	3300.69902	3100.27077	2792.96076	2599.48365	2371.87941	2077.37605	2099.59403	3738.78215	18990.39834	21564.80949	4439.4914	1079.90038	972.01669	910.44334	814.15052	796.96694	1225.86725	51485.0589	259789.83843	146187.37245	4352.09202	179.58987	108.89717	82.37862	68.69186	58.41312	55.36342	56.62797	41.96102
402	10771.19421	9145.04955	6228.74428	5223.9741	4480.07999	4431.96789	4351.99722	4440.43541	4435.89807	4367.19836	4220.51247	3823.02878	3607.65244	3431.78095	3372.11258	3090.96011	2890.7115	2702.71173	2385.70166	2148.65657	2001.77743	2559.02685	12509.05934	24759.12444	8521.19624	1287.08215	961.90619	897.11885	840.44391	733.65578	942.09781	10414.64937	179246.96783	235643.31056	31146.2704	276.10937	132.93926	91.35997	72.59046	64.51785	56.06084	56.06193	44.10723
404	11051.63509	9004.00851	6296.28414	4984.01986	4480.10994	4231.46113	4295.66736	4320.11912	4274.49189	4309.05844	4029.50383	3829.8327	3662.45697	3487.15792	3345.92487	3228.80213	2967.61898	2795.18445	2496.37348	2245.43889	2004.53135	2204.73385	7163.41948	23552.16637	14263.44982	1998.48782	979.19948	889.64662	852.35608	732.1205	827.72856	1446.50871	81159.25047	266415.11379	101127.55416	1094.70438	150.59058	99.72352	78.80767	56.95338	58.57735	54.07782	49.24942
406	10579.33022	8539.67919	6376.30683	5271.7317	4761.68131	4360.88603	4421.69202	4296.82414	4293.40311	4118.86938	4125.03247	3861.82362	3687.96181	3526.45301	3434.78677	3234.91012	3051.2496	2818.39686	2526.53575	2280.02323	2026.6096	2045.05874	4094.39943	19030.8574	19824.74284	3808.49985	1053.3878	901.11582	861.50697	749.08454	720.0007	994.74983	22159.51909	214359.48571	196190.10191	14167.89254	209.15506	117.18896	83.69198	67.35276	60.53553	50.85803	55.52148
408	10639.4705	8491.40027	6422.00017	5257.93037	4237.38027	4293.52477	4303.85234	4253.00884	4171.33449	4083.89943	3860.08241	3689.74579	3686.42842	3549.67368	3518.40614	3321.03951	3098.55838	2859.05198	2601.675	2337.82372	2062.50079	1974.62911	2660.43291	12857.76115	23415.12214	7234.05499	1242.41577	934.05622	861.7321	806.82303	686.56732	804.43616	2914.15793	117893.37451	259168.09637	61761.19388	385.6263	137.85539	89.41897	67.4891	59.98213	55.92808	46.15808
410	9954.37984	8169.90567	6392.62548	5138.47071	4510.77044	4283.46984	4066.22918	4037.31693	3998.56506	4009.06445	3956.0476	3722.51441	3684.77873	3616.45304	3484.43376	3395.63241	3174.69065	2941.55839	2630.57581	2405.08823	2143.52493	2003.98827	2171.53786	7671.83269	23161.43326	12177.95482	1822.54079	956.23172	851.56129	839.93624	710.26484	731.51391	1020.40116	41126.67709	242248.24643	148116.79106	4713.0499	171.8586	104.82289	77.07932	65.63889	56.58768	53.44909
412	10297.77199	8684.04976	6607.47829	5127.23545	4569.12614	4390.59485	4094.25118	4157.14828	4007.61457	4048.26099	3953.77372	3767.84273	3634.69043	3674.12449	3564.05588	3450.99088	3153.73213	2941.69685	2727.06211	2431.883	2249.6963	2036.01258	2043.22391	4440.71327	19456.43736	17469.18084	3312.74795	986.92718	898.56067	826.21748	717.6619	654.53179	834.40201	7649.27478	160833.64801	229927.00961	31660.20868	271.14642	120.08872	85.8484	67.53768	62.09596	49.56463
414	10715.05526	8836.56982	6738.8198	5107.62377	4467.03926	4209.45343	4108.09213	4103.23782	4013.08219	3932.48632	3909.26801	3781.79004	3698.23401	3683.94034	3551.80827	3381.48783	3255.51767	3036.37507	2766.79664	2513.08248	2300.62858	2028.46665	2022.71678	2869.01415	13967.92924	21490.9577	6171.73053	1169.51642	917.2771	819.22098	785.85735	644.60164	698.03259	1192.82642	69271.40528	254506.46851	99506.77144	1234.20228	155.0107	91.64461	71.47136	57.04476	51.66788
416	10266.03642	8866.90686	6887.20124	5588.58881	4803.31895	4200.62723	4010.10185	4006.5087	3977.4502	3881.87024	3916.42176	3795.28464	3684.89936	3638.64306	3633.14113	3467.81486	3307.53636	3080.7305	2799.59726	2484.23312	2304.81121	2148.62672	2026.42475	2345.37283	8754.1228	22227.59152	10286.50444	1597.32605	938.07225	813.17789	787.73403	673.05588	630.85146	857.56608	17725.2427	202835.81305	188350.20608	14579.88453	215.20273	108.07211	72.15272	67.10535	48.11978
418	9386.81406	8512.71263	6377.92714	4982.9233	4478.15621	4112.63172	4130.38714	4229.19933	3870.4667	3838.53281	3872.12151	3690.35831	3582.83829	3631.47792	3657.25876	3493.52245	3273.87409	3102.82473	2849.68958	2579.45766	2366.16419	2202.9715	2029.30547	2160.00722	5070.69642	19580.4895	15210.80619	2711.19756	963.45987	835.50342	776.81726	693.37657	601.12021	675.65319	2157.06033	110418.48807	245380.66478	61509.91961	397.36239	126.03455	89.7952	67.63558	59.81092
420	9843.27438	8894.9775	6586.49584	5141.82678	4349.93025	4312.37037	4015.09946	4029.03179	3879.16976	3857.68661	3779.06743	3648.32618	3663.53435	3633.08229	3634.66138	3474.51832	3282.88585	3142.17986	2899.2857	2652.19626	2458.81966	2223.72974	2113.23534	2105.4753	3189.44852	14709.84124	18971.02054	4982.77697	1078.82284	874.77712	777.00137	718.3778	592.12373	621.36685	883.68562	37757.56571	225806.90105	145339.88796	5669.71038	173.66647	98.76885	74.21812	60.72182
422	10101.35912	8797.84133	6475.03817	5182.55667	4515.53956	4314.41177	3999.74353	3998.68134	3872.67995	3745.09298	3661.11428	3747.57444	3524.87973	3706.31851	3597.49089	3484.75939	3297.34557	3155.29963	2930.02682	2723.7927	2510.85126	2316.91618	2151.94839	2078.50852	2519.54812	9639.40985	20403.73405	8365.8189	1405.39499	895.30685	783.62609	710.36005	633.65734	561.61305	702.64964	6661.93601	147113.60806	221547.14967	34086.38644	268.95817	122.85071	79.69592	58.10093
424	10170.67679	8529.44031	6724.28108	5643.33607	4490.25849	4202.43928	4053.33555	3877.7009	3889.31392	3711.08814	3576.48002	3720.75621	3549.47393	3634.58863	3634.13441	3520.56702	3357.47614	3159.6664	3007.6563	2701.79526	2534.1604	2353.47147	2194.35494	2110.3128	2281.02235	5674.28563	18485.31003	12535.67033	2268.31142	914.77379	800.18453	729.5188	660.42281	517.1442	615.24366	980.03664	61428.94823	241477.69353	102817.82421	1469.11731	137.86917	84.17099	70.95211
426	9773.42359	8333.63138	6607.30935	5469.75921	4624.61062	4048.4985	4079.61329	3666.20501	3636.50164	3685.08072	3644.45792	3534.1962	3630.36625	3595.11333	3613.84023	3541.69534	3397.83885	3188.09544	3020.08549	2766.09814	2593.55592	2413.29319	2220.66433	2127.66189	2210.41243	3568.83516	14560.95258	16125.0937	4004.01988	1004.03455	822.91999	731.59546	657.28327	523.16935	529.60957	699.5809	15971.44298	189435.33818	187230.06756	15527.00551	199.99541	102.08497	75.23389
428	9893.65424	8253.37386	6456.85483	5466.29415	4719.58856	4161.23231	4165.1424	3917.08629	3882.10978	3614.65708	3656.32035	3512.05202	3606.32025	3594.59104	3567.05825	3533.05901	3275.28344	3180.29006	3080.49319	2813.09276	2629.94172	2470.88348	2313.41029	2150.23106	2200.65081	2642.25815	9741.13384	17880.0237	6695.05432	1283.44176	837.69925	724.93774	681.76457	551.85114	480.13428	585.63981	1939.66899	102002.69199	238837.53521	61631.09121	404.88876	125.1424	78.39366
430	9491.40777	8230.32385	6580.31654	5723.73149	4702.35256	4274.53645	3903.31324	3802.86942	3681.12996	3449.03111	3557.06437	3407.62829	3478.22737	3506.45948	3566.01641	3473.5217	3378.58525	3134.49784	3057.38493	2862.41532	2612.42431	2505.85316	2368.38163	2235.12755	2186.25413	2316.49552	6132.87157	17019.56324	10025.41361	1863.01489	848.52812	735.09655	649.26087	570.07674	452.67836	516.10511	737.42758	34887.02805	218860.53122	141583.41346	5969.52286	171.74877	89.6779
