Sample - Blank	800	795	790	785	780	775	770	765	760	755	750	745	740	735	730	725	720	715	710	705	700	695	690	685	680	675	670	665	660	655	650	645	640	635	630	625	620	615	610	605	600	595	590	585	580	575	570	565	560	555	550	545	540	535	530	525	520	515	510	505	500	495	490	485	480	475	470	465	460	455	450	445	440	435	430	425	420	415	410	405	400	395	390	385	380	375	370	365	360	355	350	345	340	335	330	325	320	315	310	305	300	295	290	285	280	275	270	265	260	255	250	245	240
nm																																																																																																																	
Normalized by 75.335																																																																																																																	
245.719	-0.943302431047735	0.910242246879452	0.117137736490062	1.58172349351613	0.22189770423482	-0.319448703324337	0.409659796227559	-0.0753969360258161	0.707275621520115	-0.457855393013517	0.488034723218104	0.216128366240469	0.192090058491853	-0.0915251234830274	-0.0224363487123692	0.104728480340215	0.0726113941439354	0.0925160131422255	0.242560011727635	0.239693289264086	0.524613472536463	-1.09561508550701	0.216614691908921	0.380727230064585	0.385614513929223	0.0849034804120278	0.492742350751271	0.400188911176329	-0.128256958103936	-0.214407470989999	-0.0222119877317512	-0.109701089803252	-0.0418936160795075	0.648172687058596	0.205554660790579	-0.053268639307463	-0.0682272754192989	-0.133274529881716	0.260487222188872	0.172825526663625	0.375848540344115	0.270567189613143	0.121110691957047	0.153692060888422	-0.0365683027878056	0.105086589195161	0.0781948013845667	-0.0107419884875116	0.162452479773089	0.174906111630607	0.0656579964547727	0.0631182278519774	0.156771431620391	0.0499813922659227	0.205667638781628	0.00745315250827686	0.134296803561548	0.0795799538995853	-0.0061905307596128	5.10695419495745E-6	-0.0161707208422329	0.00471838971520452	-0.0538963819501304	0.0320684761555608	-2.15997782848007E-5	9.50030657561215E-7	0.0972967255830868	0.0477213536758778	0.0191977416852507	-0.00910550122253211	0.0480928313400509	0.0240824799764843	-0.0878780146324135	-0.00392756149672291	0.0567370307332639	0.0570873084380349	0.0383113915973681	0.0650083017332561	0.0141732599592376	0.0098627876684625	0.0763397846816723	0.142433538176928	0.0452501935855423	0.0262988359187747	0.146633166791481	0.0329553353027106	0.0121527990787561	0.0200241992341637	0.0120174101205345	0.0199747716780309	0.0322024929886175	0.0655271681550268	0.0925952963851041	0.13079031306855	0.119280124926956	-0.0342551797907237	0.0210264924935488	-0.0280123599778456	0.0421279721745397	0.0980524923174719	0.120977273287137	0.063053437022884	0.128281059964414	0.312238524958059	0.787462348571266	0.877798681798164	0.31814892307707	0.400176041107624	0.217565804277036	0.686128165720947	2.23226548300816	-0.873911951676124	-2.32815111938007
247.959	-0.657797691460633	-1.21216945879747	0.16720875313998	0.231498972635972	-0.949488145295963	-0.564940329873472	0.0246949878592514	-0.19097696114221	-0.364404704735846	0.0724499340807412	-0.126577205875995	-0.273572067430097	0.113048207673657	0.0761463435813163	0.160086709906256	0.0442471821432607	0.0346011628640415	-0.117078223404377	-0.137961907541716	8.40909479852833E-4	-0.038266198739459	-0.347257730403115	-0.470977250333764	-0.333968125477641	-0.31013383244633	-0.0538942154031849	-0.441942199435953	-0.65925702288083	-0.0731754890495015	0.226748425629195	0.0212844962204267	-0.208592075660316	-0.0795506749380216	-0.242827970473824	5.28177101886523E-5	-0.337904214145559	-0.243300647014086	-0.158405297831288	-0.0617578483810715	-0.313643348412534	0.0714367884568617	0.0677068758617864	-0.0126016510735987	0.0366494152782506	-0.0580243896410003	0.155493549454338	-0.0955149568556311	-0.0609031724546042	7.6995505180441E-5	-0.166309541412506	-0.124608026305897	-0.120082293162377	-0.082809608221768	-0.285035127574737	1.78349510418425E-5	0.0143117183990715	-0.0806950793498575	-0.11344422757143	-0.0473094835701886	-2.67110440066532E-5	0.0102187178672581	0.12115492059659	-0.0128161279782987	0.0228574998172972	0.00352400281788256	0.0228997356381337	-0.0485738014014445	-0.0191088650600981	0.0234895232139061	-0.0548026531769407	-0.035864161294325	0.0191459056112255	0.00380236807137434	-0.033529186853937	-0.0287580109761393	0.00360821261189841	0.0290703262226513	0.00412305682773446	0.0312296405569377	0.0373424867819314	-0.0180702625472386	0.0612023964384075	-0.0430853248356216	-0.0704012479859007	0.047805562409057	0.015691680903995	0.0769710296426538	-0.00380720274508679	-0.0190050288667864	-0.00756530908931755	-0.0459102966779202	-0.0545121243841153	0.0200332648674651	-0.0207601285782334	0.0479908989034697	0.0233577797392039	-0.00985717003263463	-0.01595802531727	-0.0744364043324357	0.0621415950910852	-0.114398809174581	0.172385617014705	0.313292657711213	0.635163845941201	0.812986148696281	0.77504878269473	0.436983666512437	0.590020698164361	0.985982699112749	0.266771638016758	7.99912141753377	2.57375901384859	-1.44643764201689
250.201	1.64222526051199	-0.0638024721829164	-0.798697442392313	0.19112119415817	-0.231809980455906	0.0953357639927781	0.0846061824099301	-0.0262440473421281	0.246327215654267	-0.133022061288338	-0.0231141699940887	0.206910928973245	-0.0773466158473086	-0.0837286508994849	0.11726771640902	-0.0122334326489873	-0.126471713786606	0.160681983849854	0.405385274260465	-0.536512877321599	0.126512183724517	-0.152610729908401	0.452823839615582	-0.551219375500236	-0.154904728920033	-0.0888692025078237	0.486101518766405	-0.138930854733012	0.294923310516296	-0.398279380425463	0.163455369405145	-0.137529454789451	-0.0875044284943245	-0.0821049309980014	0.0586303452239171	2.24215057567834E-5	-0.213850616565634	0.191518596970517	-0.169832384417992	0.311882917459582	0.204180544775539	0.0446354197873447	-0.266908381558568	0.401752127115421	0.179046768849533	-0.158611672289648	-0.0816254657791822	-0.0891902020751945	0.010633989010077	-0.0406027496376514	0.117509725902656	-0.0565386521702685	-0.118275005291692	-0.156585004685749	-0.0743996423200427	-0.0155984312039841	-0.0959831808982843	0.0760914532494146	0.0324915274299572	-0.00605089513087584	0.0675577237321681	-0.029576403319641	0.00468901332792222	0.0334930078755409	-0.0351911106003558	0.00314700621487373	0.0178141779454934	-0.0236185844287842	-0.0458746844821173	0.0316775063042187	-0.0502209366899785	-0.0166943336798666	0.0208840837406644	0.0122672507682026	0.0237055839487808	-0.0119267982266725	0.0239550501645707	0.0497861825371178	2.99360421713279E-5	-0.030708211845707	0.034986979362348	-0.0047488449920986	-0.0237087067106045	0.0137601078441565	0.021861910648513	1.12469159630395E-4	0.0465097869147423	0.00418303906862395	0.0417491381199291	-0.00832628645202463	-0.00419290876815673	-0.00426812583254973	0.101080643243508	0.0910444110286937	0.0766981516741673	1.55419087089544E-4	-0.0273220331339624	-0.0820385404530593	-0.0251817219146579	0.14996123101129	0.0520214118213164	0.181142176308238	0.420844565094897	0.547478200496213	0.963024429777786	1.39138128292639	1.01528704675486	0.690083655616034	0.378590681869548	3.29051571343845	14.392964639871	4.30744097897257	-0.105524742438496
252.443	-1.49082038285942	-0.600007185167656	-1.10426768904515	0.66057139160651	-1.26020430158362	-0.857823725341745	-0.461486531094104	-0.247831948268839	-0.349271007910852	-0.276530992091424	-0.591630745846986	0.124732122288941	-0.248287913131367	-5.61687290514242E-5	-0.0887043590815292	-0.14952762657078	0.0120446256008924	-0.334085142998893	-0.191350563308336	-0.642114756966632	-0.797066908599095	-0.721415328371161	-0.825462535911612	-0.318915473966796	-0.410139410356303	-0.727358249898252	-0.72926158572038	-0.23704884657379	-0.0506578125415449	-0.164658132285549	0.154717195606554	-0.368367220846822	-0.68203247675708	-0.194084968931018	-0.184559802999967	-0.19297789088255	0.0505485626275308	-0.131632635814425	-0.0320339377697797	-0.294770755366544	-0.222833855524656	-0.0703435901208522	-0.106080064589907	-0.177032602538369	-0.132901664598752	0.0115443797153864	-0.19839416405728	-0.0632780018703569	0.180502115221084	0.163189468301656	0.00927686954789832	-0.00899071743435739	-0.111811845529825	-0.180948919218913	-0.0937398189628284	-0.0146794764534536	-0.027904841172094	-0.0458185763135969	-0.0920718822314563	0.0171184103014775	-0.0479140037821579	0.0745668490921284	-0.0621167499133626	-0.0474846959744507	-0.0221572234320833	-0.0208115533832096	-0.0311985269632173	0.0198466879694431	-0.0378756436905311	-0.0149813160290723	-0.0405910986554944	-0.0751049381414509	-0.0868193914067332	0.00772538276163347	-0.0224023915593991	-0.0188042267905531	-0.0565346508308443	-0.0470119764229889	-0.0462971738325253	0.0145522554110171	0.004762370347063	0.0408845920862296	-0.0402685850489435	-0.0257492513429541	0.0579005893715333	0.0122357392409418	-0.00799506938780767	-0.0474821619074252	-0.0235793625877203	-0.0945957546550478	-0.0158975431815701	-0.0849221749898481	-0.0622078847654405	-0.0560709648328824	-0.0227272415519667	0.0194116946114318	0.00535234740737998	0.0443626930986534	0.0059333982688736	-0.0189393816536654	0.0704121958010403	0.225707012042164	0.298499977222506	0.736948015706757	0.937944613337991	0.913699082466195	0.890077691655671	0.593048338518043	0.240067697554423	10.6880725531969	16.0207257425732	-0.615556476918917	-2.80766605341817
254.686	-0.717307775477666	-0.288534609178407	-0.0557947119787686	-0.520822472640591	-0.580040332827955	-1.04238022015536	0.0263171981874534	0.429127648030773	0.140126601409706	-0.241835122228733	-0.337505414333799	-0.188129110537143	-0.365890973930791	-0.206616074363442	-0.0853521037029075	-0.177084293357027	-0.0576327276919665	-0.219392765277308	-0.207512628512174	-0.455776563387023	-0.613689363018602	-0.0694487620182881	0.323774744489057	-0.139502236266919	0.0563001645459282	0.0267505016607378	-0.44194738194201	-0.304153556959899	-0.658535229013808	-0.339933705502385	-0.297413236082079	-0.354501639196951	-0.576676066279623	-0.242792824128551	0.177650377324571	-0.354666143562521	-0.502651636474085	2.08787673808503E-5	-0.154705141551885	0.179230131777705	-0.0571309850737637	-0.027087364320306	-0.153348136871369	-0.145928219650201	-0.19788147189503	-0.255314992322848	-0.0318336562027021	-0.0506617011558863	-0.0771393455195485	-0.0369561072733912	-0.124563993249806	-0.171419833961471	-0.0413936876435154	-0.0553981077408372	-0.0451250088543252	-0.0142349551718504	-0.0336038515006968	-0.056713271512355	-0.088643449747918	-0.0274900396292935	-0.0256215642821712	6.42277307731211E-6	-0.0683089927140155	-0.0342697150585509	-0.00357665784870695	-0.0257524780356878	-0.0231190164789722	0.00716372521600593	-0.0156518236935994	-0.0634207802891637	-0.0815831346768181	0.00762304409606515	-0.0303750636322986	-0.0521265933029737	-0.0719024520618123	-0.0289532750484755	-0.0291233814904671	-0.0411722745551723	-0.0579641797551969	-0.0325918949233531	-0.00451828970913168	-0.0567816289560014	-0.043083546978824	-0.00829530473703623	-0.0238943346177658	-0.043052818653971	-0.0807705257280004	-0.0228472476920367	-0.0530850764323756	-0.0834883448768765	-0.015300874212847	-0.0739574139453902	-0.00794564809669117	0.0124108042063457	0.0523273235591467	0.0187018413875573	-0.0249320451075504	0.0426731811407979	0.0572331460508518	0.0868766459236601	0.114879223255571	0.232227907295791	0.55659482227139	0.898800449641928	1.12986820151546	1.29612373711541	0.789400577497517	0.589730014911155	3.83298198354679	21.492226453479	9.2176258579158	-0.777253612503904	-1.92954222663865
256.931	0.877197321119881	0.282344734368526	0.0548703985238422	-0.736061724386772	-0.0516088626371532	-0.764005257934405	0.0769020265770526	-0.0464729888730774	-0.411125162697577	0.118343984949071	-0.102554024203742	-0.0672380932870804	-0.206597687525155	-0.127680039261476	-0.208752739727509	0.0108629860403681	-0.123887566742058	0.0571813121410925	-0.338673636546156	-0.0960125387176825	-0.0376131445990735	0.271652350715263	-1.12283193690065	-0.0548636329750191	-0.358608026629178	0.0792135591128757	0.177634747518389	-0.446979792459211	0.0238674631728595	-0.133118214057458	-0.29125410562619	0.0408441421128598	-0.0972366654874063	0.127933663707615	-0.0347733485240252	-0.0991943037472786	-0.190351908352257	-0.232455269812694	-0.0607303860534176	0.0145710803642257	-0.0839005893354879	-0.0132371651063203	-0.112802806177305	0.154858953298681	0.0112528384242482	0.141184775863537	-0.176526850049373	0.069469379245477	0.141525140500479	-0.0722998360610672	0.0523121762087619	0.016805993067052	-0.00813136780933208	-0.0619618091064228	0.0661904310288751	-0.0417779449900784	-0.00661556069547788	-0.10477066715033	0.0635490078952644	-0.112982987567716	-0.0500770844899823	0.0307292471727549	0.0125330822500871	-0.0745184826190563	0.024352564346742	0.0335903207027702	-0.00679512004657348	-0.0023355479628973	-0.0561716459299661	0.0169238331684897	-0.0894206863924204	-0.0112342318936258	-0.048328633457144	0.0546579150739258	0.00702594883549723	-0.067254747470745	0.0426232948762558	-0.0241775597932232	-0.0262130170307043	-0.02281346263217	-0.0754433752535892	-0.0384353344636819	-0.0168541006536588	-0.0284033852533202	-0.058421386713492	-0.0114699204030949	0.0188134231698737	-0.0111716202767926	-0.0370898712082766	-0.0334396173268617	-0.108532504936269	-0.045711038690788	0.0156063623993448	-0.0324230905164192	0.0512210550378923	-0.0273796420325596	-0.0390306594419446	0.0521750941456077	0.0559940028184785	0.0423050412307153	0.0662229474764909	0.263849011455108	0.62124779075015	1.04445368562445	1.69945637459537	1.32611912152182	1.10083825819568	1.02374587543616	11.5212301105278	22.8821640376444	2.19468147429646	0.35195150143676	-5.47517965696871
259.176	-0.519628645781503	-0.94850468803043	-0.269689018917102	-0.167182049182005	0.305661382020924	-0.588054876961113	0.150395666692874	0.0229740459973058	0.189365933655343	-0.116847621405192	0.284968277201033	-0.363420677559577	-0.530656707508288	-0.0945242392867085	0.113387107110675	-0.128290955400909	0.155570333375331	-0.212177933726489	0.0448118252588623	-0.377642506466862	-0.037019082872425	-0.067055724526252	-0.199136885832201	-0.512127171577374	-0.136147829624568	-0.493815247700755	-0.728726955508845	-0.196064127564514	-0.1178465092647	-0.0438580195284382	-0.20524684643108	-0.0604552256396507	-0.441926584069799	-0.0721271179066064	-0.120104128464695	-0.24476156522339	-0.140986108852053	0.0918275321951748	-0.268884825803227	-0.0721598836624321	-0.0276438827041638	-0.15695062757618	0.185109670642721	-0.164920244884604	0.123530737636753	-0.2573924320787	0.143535182477508	-0.146954091809855	-0.167766961018146	0.0446006020511933	-0.206428241936594	-0.115942413802105	0.0639826476413044	0.00766153881822487	0.0363205795638188	-0.0755592563384651	-0.0389546708506768	-0.0974355341088338	-0.0685055630234565	-0.0159397304524037	-0.0940127547780418	0.0650171550129863	-0.020622826633979	-0.0220716387829018	-0.0996202070577706	-0.0635795798266801	-0.00893372492008391	-0.0253743888952123	-0.0150876928622478	-0.0250653349032988	-0.0158228307726113	-0.0368234929641318	-0.0770403349899057	-0.0179985649589877	-0.0486285480807689	-0.0419545274815373	-0.0807111196284102	0.0238553036857904	2.63136756318947E-5	0.00902173731265564	-0.0262537581458036	-0.0253249498425055	-0.0623810321900296	0.0320105663918326	0.0500150630968359	-0.0453929806391246	0.0297305190668237	-0.0183856139053354	-0.0146407495006633	0.00367338211662955	-0.07021664087089	0.00376119115198016	-0.0038170262454938	-0.00801162201219989	0.0421386103482994	0.0854987091682357	-0.0337167621117964	-0.00513725289787976	0.0165717362121316	0.0781252888615761	0.0786339190858488	0.253290610587557	0.71438342121514	1.28654984168486	1.81326714216793	1.66900940276028	1.37920476847729	3.21649235237666	22.8637704551667	15.5520921725627	0.354668326596808	-1.09770805162497	-9.32191422070775
