stn02_EX_220.00,,stn02_EX_225.00,,stn02_EX_230.00,,stn02_EX_235.00,,stn02_EX_240.00,,stn02_EX_245.00,,stn02_EX_250.00,,stn02_EX_255.00,,stn02_EX_260.00,,stn02_EX_265.00,,stn02_EX_270.00,,stn02_EX_275.00,,stn02_EX_280.00,,stn02_EX_285.00,,stn02_EX_290.00,,stn02_EX_295.00,,stn02_EX_300.00,,stn02_EX_305.00,,stn02_EX_310.00,,stn02_EX_315.00,,stn02_EX_320.00,,stn02_EX_325.00,,stn02_EX_330.00,,stn02_EX_335.00,,stn02_EX_340.00,,stn02_EX_345.00,,stn02_EX_350.00,,stn02_EX_355.00,,stn02_EX_360.00,,stn02_EX_365.00,,stn02_EX_370.00,,stn02_EX_375.00,,stn02_EX_380.00,,stn02_EX_385.00,,stn02_EX_390.00,,stn02_EX_395.00,,stn02_EX_400.00,,stn02_EX_405.00,,stn02_EX_410.00,,stn02_EX_415.00,,stn02_EX_420.00,,stn02_EX_425.00,,stn02_EX_430.00,,stn02_EX_435.00,,stn02_EX_440.00,,stn02_EX_445.00,,stn02_EX_450.00,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
230,-0.2314279079,230,5.285732746,230,9.63572216,230,2.301142931,230,0.1944579482,230,0.02008737996,230,0.0115502784,230,0,230,0.05047827959,230,0.0224240385,230,-0.008273898624,230,0.03351936489,230,-0.009711000137,230,0.0973662436,230,0.03951569647,230,0.02145462297,230,0.05781110749,230,0,230,0.02135406062,230,0,230,-0.06344573945,230,-0.0429577902,230,0.1197174639,230,0.08369181305,230,0.03390807658,230,-0.07407627255,230,-0.05876908079,230,0,230,0.05520156771,230,0.0500670895,230,0,230,-0.05433306098,230,0.01022055931,230,0.00938544143,230,-0.01679514907,230,0.02325112745,230,0.008336737752,230,-0.01470069401,230,0.06610792875,230,0.01894058846,230,-0.02442897297,230,-0.007701341994,230,0.01006350107,230,0.02110472694,230,0.03171381354,230,0.01435990725,230,0.005121901166,
232.0299988,0.1166997328,232.0299988,1.722059608,232.0299988,7.547541618,232.0299988,5.887539864,232.0299988,0.151296109,232.0299988,0.02080256306,232.0299988,0.04607870057,232.0299988,0.04519093409,232.0299988,0.0705280751,232.0299988,0.03299567848,232.0299988,0.04308487847,232.0299988,0.08455944806,232.0299988,0.009395935573,232.0299988,0.0482101962,232.0299988,0.06192669272,232.0299988,0.03082804009,232.0299988,0.04953315109,232.0299988,0.02229902893,232.0299988,0.02196595259,232.0299988,0.02602539957,232.0299988,0.03290069103,232.0299988,0,232.0299988,0.1246172488,232.0299988,-0.1030113623,232.0299988,0.01678612642,232.0299988,0.0758081153,232.0299988,-0.04430333152,232.0299988,0,232.0299988,-0.008409085684,232.0299988,0.01999580115,232.0299988,-0.02597368881,232.0299988,0,232.0299988,-0.04345747456,232.0299988,0.009704403579,232.0299988,0.04243833572,232.0299988,0.07739272714,232.0299988,-0.008393275551,232.0299988,0.07775384188,232.0299988,0.03809059411,232.0299988,0.006856124382,232.0299988,0.01425212063,232.0299988,0,232.0299988,0.03044031747,232.0299988,0.06138892844,232.0299988,0.01898334548,232.0299988,0.03332888708,232.0299988,0.03022258915,
234.0599976,0.5876821876,234.0599976,0.6398771405,234.0599976,3.713303566,234.0599976,10.48244858,234.0599976,0.7558864951,234.0599976,0.1247466132,234.0599976,0.02312112041,234.0599976,0.08907892555,234.0599976,0.06882016361,234.0599976,0.08519338816,234.0599976,0.131224975,234.0599976,0,234.0599976,-0.009873422794,234.0599976,0.04039490223,234.0599976,0.05731738359,234.0599976,0.0380476974,234.0599976,0.05092254654,234.0599976,0.05201181397,234.0599976,0.04352414981,234.0599976,-0.01281377673,234.0599976,0.03110274673,234.0599976,0,234.0599976,-0.137890622,234.0599976,-0.09963963181,234.0599976,0.06428077817,234.0599976,-0.0148091102,234.0599976,-0.0153494291,234.0599976,0.03341054916,234.0599976,0.04879080132,234.0599976,0.03030364402,234.0599976,-0.02645817585,234.0599976,-0.01100243162,234.0599976,0.06074411422,234.0599976,0.04783315584,234.0599976,0.02869083732,234.0599976,0,234.0599976,0,234.0599976,0.02903136984,234.0599976,0.03827546164,234.0599976,0.03287570551,234.0599976,0.0165659599,234.0599976,0,234.0599976,0.04592562839,234.0599976,0.03128144518,234.0599976,0.005137953907,234.0599976,0.01812127605,234.0599976,0.02564523555,
235.9299927,0.3468609154,235.9299927,0,235.9299927,1.618094206,235.9299927,11.82965279,235.9299927,2.525620461,235.9299927,0.04083632678,235.9299927,0.04275971279,235.9299927,-0.01465802826,235.9299927,0.0482140705,235.9299927,0.02149451338,235.9299927,0.05062394217,235.9299927,0.0769296512,235.9299927,0,235.9299927,0.007833859883,235.9299927,0,235.9299927,0,235.9299927,0.05717926472,235.9299927,0.02041399665,235.9299927,0.1180219576,235.9299927,0.02445226908,235.9299927,0.01566317864,235.9299927,0,235.9299927,-0.01690274104,235.9299927,0.07003781945,235.9299927,0,235.9299927,-0.07323218137,235.9299927,-0.02908794768,235.9299927,-0.01123570278,235.9299927,0.04694725573,235.9299927,0.01035925932,235.9299927,-0.02551899105,235.9299927,0.02303192206,235.9299927,0.03089566529,235.9299927,0.009680917487,235.9299927,-0.008347663097,235.9299927,0.01595519856,235.9299927,0,235.9299927,-0.007674950175,235.9299927,0.06914460659,235.9299927,0.01935171708,235.9299927,-0.004464046564,235.9299927,0.01521629933,235.9299927,0.02652801387,235.9299927,0.02989134565,235.9299927,0.04113984853,235.9299927,-0.009083889425,235.9299927,0.04576751962,
237.9600067,1.552795053,237.9600067,0.3091326654,237.9600067,0.4318552017,237.9600067,8.031934738,237.9600067,7.71051836,237.9600067,0.4213598669,237.9600067,-0.04419206083,237.9600067,0.02925644815,237.9600067,0.08938802034,237.9600067,0.02189261653,237.9600067,0.01635951549,237.9600067,0.007977662608,237.9600067,0.03692659736,237.9600067,0.07878916711,237.9600067,0.09050934017,237.9600067,-0.01471280586,237.9600067,0.08170068264,237.9600067,0.01018257346,237.9600067,0.04134409875,237.9600067,0.03773299977,237.9600067,0.03297609091,237.9600067,0.01615169644,237.9600067,0.01770444214,237.9600067,-0.01719838381,237.9600067,0.01634761691,237.9600067,-0.01458257344,237.9600067,0.02919580229,237.9600067,0.02298375033,237.9600067,0.07598463446,237.9600067,0.01942709461,237.9600067,0.06447619945,237.9600067,0.02140663005,237.9600067,0.0225568153,237.9600067,0.03809052333,237.9600067,0.03317767382,237.9600067,0.007861697115,237.9600067,0.01704230905,237.9600067,0.02932680398,237.9600067,0.01491079666,237.9600067,0.06478361785,237.9600067,-0.01759115607,237.9600067,-0.03234741092,237.9600067,0.02970502898,237.9600067,0.005260804202,237.9600067,0.03332396969,237.9600067,0.02900807001,237.9600067,0.03588197753,
240,3.000230789,240,0.7723664045,240,0.168347016,240,4.122412682,240,13.50307369,240,2.200609684,240,0.04383850098,240,0.04553042725,240,0.04950617626,240,-0.01071214303,240,0.02622515149,240,0.04029235989,240,0,240,0.07706059515,240,0.01595430635,240,0.02325887978,240,0.04421648383,240,0.1032151505,240,0.07009954751,240,-0.02449329384,240,-0.07822767645,240,-0.07149802893,240,-0.07707277685,240,-0.1203514263,240,0.04912797734,240,-0.1137090474,240,0.06150155887,240,0,240,0.03216908127,240,-0.02043130621,240,-0.04223329574,240,-0.01061514765,240,-0.01090037078,240,0.04091988131,240,0.02537212521,240,0.03879036009,240,0.03342078254,240,0.01441680454,240,0.04543320462,240,0.05115056783,240,0.004212157801,240,0.02301725559,240,-0.005140515976,240,0.01026657131,240,0.04547728598,240,0.009208951145,240,0.009883718565,
242.0299988,2.265518665,242.0299988,1.025159121,242.0299988,0.1985918134,242.0299988,1.63879776,242.0299988,15.54109955,242.0299988,6.497993946,242.0299988,0.1755752861,242.0299988,-0.01526251622,242.0299988,0.07501875609,242.0299988,-0.02189669013,242.0299988,0.0419385694,242.0299988,0.05714472383,242.0299988,-0.00951855164,242.0299988,0.05362793058,242.0299988,0.03885034099,242.0299988,0.05492996424,242.0299988,0.02295877226,242.0299988,0.05016240105,242.0299988,-0.05925855786,242.0299988,0.07685410976,242.0299988,0.03044788912,242.0299988,-0.06236649677,242.0299988,-0.07253735512,242.0299988,-0.03281647339,242.0299988,0,242.0299988,-0.04724409431,242.0299988,-0.01529613324,242.0299988,-0.05798782036,242.0299988,0.02364755794,242.0299988,0.03914353997,242.0299988,-0.02690486424,242.0299988,-0.04262075201,242.0299988,0.0456667915,242.0299988,-0.02049621195,242.0299988,-0.03281512856,242.0299988,0.01853070036,242.0299988,0.04294721037,242.0299988,0.08155034482,242.0299988,0.03827809542,242.0299988,0.01343724784,242.0299988,0,242.0299988,0.01216303371,242.0299988,0.04075976089,242.0299988,0.005159266293,242.0299988,0.02906371281,242.0299988,0.02264103107,242.0299988,-0.015503156,
244.0599976,0.8291873932,244.0599976,1.647307277,244.0599976,0.6029865742,244.0599976,0.3142905533,244.0599976,10.4509325,244.0599976,13.05672264,244.0599976,1.934257984,244.0599976,0.1243433058,244.0599976,0.08514188975,244.0599976,-0.03314514086,244.0599976,0.02535411343,244.0599976,0.04002001137,244.0599976,-0.02040254138,244.0599976,-0.007807010785,244.0599976,0.0536615029,244.0599976,0.03802570328,244.0599976,0.05320092291,244.0599976,-0.03259877488,244.0599976,0.032082472,244.0599976,-0.04927079007,244.0599976,0,244.0599976,-0.02988419868,244.0599976,-0.1645578891,244.0599976,0.05284108967,244.0599976,-0.09852863848,244.0599976,-0.04418717697,244.0599976,0,244.0599976,0,244.0599976,0.03465273604,244.0599976,0.01009540074,244.0599976,0.08160933852,244.0599976,0,244.0599976,0.0517828837,244.0599976,0.09762193263,244.0599976,0.05150789395,244.0599976,0.0167797897,244.0599976,0.0597698018,244.0599976,0.01542769466,244.0599976,0.04098394141,244.0599976,0.04866315424,244.0599976,0.008518468589,244.0599976,0,244.0599976,0.0151512092,244.0599976,0.02642762102,244.0599976,0.01807778701,244.0599976,0,244.0599976,0.02548537031,
245.9299927,0.5753077865,245.9299927,2.47922492,245.9299927,0.8818672895,245.9299927,0.3645909429,245.9299927,4.616550446,245.9299927,16.64601326,245.9299927,6.517306805,245.9299927,-0.1420992762,245.9299927,0.01776561886,245.9299927,0.1068540961,245.9299927,0.08460594714,245.9299927,0.07699019462,245.9299927,0.09016319364,245.9299927,0.1085177362,245.9299927,0.09058567882,245.9299927,0.05703571066,245.9299927,0.008396516554,245.9299927,0.04242096469,245.9299927,0.05123738572,245.9299927,-0.03674804419,245.9299927,-0.08252459764,245.9299927,0,245.9299927,-0.09439483285,245.9299927,-0.04853034019,245.9299927,0.01661654189,245.9299927,0.03159857169,245.9299927,-0.1680644006,245.9299927,0,245.9299927,0.05964706093,245.9299927,0,245.9299927,0.06629805267,245.9299927,0,245.9299927,-0.02188998088,245.9299927,0.07912801206,245.9299927,-0.01693107374,245.9299927,0.09071940184,245.9299927,0.04231944308,245.9299927,0.06131771952,245.9299927,0.0149894692,245.9299927,0.0131378416,245.9299927,-0.01235829107,245.9299927,-0.00383715122,245.9299927,0.01031315885,245.9299927,0.01165120956,245.9299927,0.05436286703,245.9299927,0.009321792983,245.9299927,0.03067970835,
