,,Wavelength,600,597,594,591,588,585,582,579,576,573,570,567,564,561,558,555,552,549,546,543,540,537,534,531,528,525,522,519,516,513,510,507,504,501,498,495,492,489,486,483,480,477,474,471,468,465,462,459,456,453,450,447,444,441,438,435,432,429,426,423,420,417,414,411,408,405,402,399,396,393,390,387,384,381,378,375,372,369,366,363,360,357,354,351,348,345,342,339,336,333,330,327,324,321,318,315,312,309,306,303,300,297,294,291,288,285,282,279,276,273,270,267,264,261,258,255,252,249,246,243,240
,,314.913,-21.1324582118217,13.0244418346151,-8.07194148940101,-0.864551585995116,-0.836725375810364,-18.7196410587961,-15.1255421659017,-3.11976342825283,-8.39725468193373,-3.73303606042675,2.91800259952577,-20.7077987471663,6.30367129251904,-17.1435304338633,-6.70651157603815,-9.83337762558267,-18.5837701390889,-18.7735669296173,-0.609499237988049,-2.36211892631374,-3.4284948079645,2.20875336376042,2.1224777570872,-19.3545495190263,-7.81683962480652,-6.10026194642254,-18.5321756344801,-3.48353279852383,-8.39622029226278,16.1451062599668,-5.82276471294611,0,0,0,0,-4.74006648235131,-7.12744942254362,4.64898371200286,-2.36854440669371,-1.8952524159686,-2.49087466403556,0.219526780384289,1.6799152461739,-4.72616477830431,0.87229948792238,-0.295125277104171,0.783365864458277,-0.664806991602316,-1.41754226361957,-1.11108447760366,-1.16463568502493,-0.438203617924744,-4.49746511360403,-3.4578913628806,0,2.4693421865761,-1.60664591741597,-1.51773170895157,3.10915014553069,-0.928736526714507,-8.67446212361643,4.04587970838337,0,-0.563214824104602,-5.06870912054173,-7.08729307446998,0.612945814192973,-1.76214051011367,1.1323015474025,-3.61259682711098,0.544227978633665,-5.54375998840442,-3.05361121786291,-1.23395874433842,-6.53286787169757,-0.238569340956292,2.11208029184536,-1.84674316609735,-0.228112605734055,-2.25746228390607,1.33567407044452,-1.97612814074708,-0.435286699177518,4.55457771277496,4.12625054729648,9.17188818058593,11.4634462399474,31.7301989175634,57.8140792923707,79.0055628717448,93.1283097655984,104.400898311447,122.40861081775,685.413067080875,3073.79914079259,5382.47888933278,3866.44285371758,1025.53904334238,102.456223307855,44.6754053567572,43.3044356319741,60.8042292321141,71.3131462823032,121.734030832908,283.172539892784,399.156241234797,336.320568041198,165.634990976357,117.795384327425,98.5537230026793,86.1016078227533,93.7354281486446,56.9654148288612,59.2505531365242,32.1820420231703,53.5135862435724,10.1690895489962,-14.3651332583289,-179.110831716342,171.752992178321,-184.376274249907
,,318.148,18.0206889924858,16.534613305697,11.5124909179901,17.926712729804,9.08795311749585,13.6618356008047,16.5069599256965,10.0114152719884,6.78387132933354,3.68597714200302,28.0918759967848,17.6265127254015,2.07473558776442,8.12516057680677,18.5415126778288,16.1823622782605,13.2875702756878,12.3579373386359,13.8417644853433,5.24776924555132,12.9768873399853,9.2688660616375,5.23930412832583,8.54946315055078,5.30633124162935,10.6567166944373,3.57045028461927,6.01933348797879,14.0936408002552,5.57955296524124,2.29974501052396,8.44691997883449,6.29165902158151,1.67560169381462,6.07083611696667,2.63267598752646,8.93233882650052,5.40044504971139,5.4569348568663,7.71936300730485,2.68306311341949,11.4882487383365,0,2.48884608455356,1.14840429127644,0.582809813687641,4.64094419150383,2.13338575879758,-0.174959078111866,6.03392937154564,3.25820357981519,0.649019387866153,4.68747917854744,10.5055413480259,0.26895554943489,10.2946791509484,4.75917727369402,8.49206142468349,4.01455781657359,6.64845885741501,5.0927688432288,3.28989875583313,5.69421518420898,8.34172346884385,4.71041187049694,6.99795015325575,1.51304743902169,0.869963420676683,5.03112453056888,12.621891078078,4.03025551483597,3.64924997012996,5.02519529564897,5.84833618815182,5.01706650205643,1.1778095942731,4.63434501616841,0.227932873778848,1.57665901386885,6.90991411613299,3.73670332598087,8.67207523856,11.1747855452739,11.3499812492445,11.3649705878728,12.5062730688244,36.5688740963021,62.4397762888179,88.7743385912911,105.163401757436,104.309947914754,133.664996958484,734.411671460669,3213.14127620693,5281.07609754524,3548.065381537,933.068079163885,97.8107242050378,39.4636107133744,49.0501595393973,72.1988408811019,64.5405562973969,118.975662634671,245.682377940746,365.334729994244,320.836845036057,185.304804353422,125.270030668986,136.226619810827,120.957095803964,129.597873205585,141.203863170058,79.5693579429424,95.8809597279805,119.161323411003,98.1295531625443,123.837733144121,174.936559507461,219.297655292401,440.928440491842,242.736018408618
,,321.385,0.949371262072153,-3.677899175412,-7.09143662435186,13.6716092646504,4.13486836167578,2.41323535338643,11.8020473301224,22.3546776864613,-0.754489818024961,11.0685870027337,-1.44199721639628,4.23443949085104,2.07673483187138,6.7774917455806,2.65133993395294,-18.1417105272722,2.53340464065902,8.0403996524559,0.602395765320606,4.66917872807235,-11.859879697236,3.27451682472737,-6.29322335370126,3.52375945448059,-3.38001013401827,6.49294779003582,-0.893472705059691,6.02513380155834,2.90442798240221,-0.797847071454902,-3.0692814357925,2.94089027776186,1.04962029197298,-2.34810285771976,2.23877907444092,2.63521287077301,7.85719510379416,1.89197714782042,1.82073107843082,-0.702436499364122,-1.34282427520114,-0.433936565087406,2.39826383058174,0.467108319619218,0.14368886370565,-1.7501142520225,-0.619388835994751,0.328529464465565,0.875638355580846,1.8302253787642,1.72659347479128,-0.433096527991411,2.22252446783645,1.05156646339782,0,4.06760496598065,0.793960547199241,4.25012224667012,0.472756035340695,2.06530305671244,-1.15856279686648,-1.41131526346812,9.06770806019135,2.22660311193403,0,0,-5.14931847086027,0.870801729544724,-1.11910502049653,1.37326670740265,1.88259825841685,2.34820699600105,4.77853576163009,1.21957744298996,-0.956552574706647,1.41473345760162,4.63881073556796,-0.91261005228166,3.38181065239834,-0.446230490684441,8.14066178928335,6.727334622552,6.66831087407524,3.85842506578168,16.5272829518747,34.7491415573109,59.4816826055914,88.5599915012837,93.1341556229043,105.955754465963,135.567115232273,819.548728274569,3282.91798215157,5160.67307170519,3341.44229549948,804.833798723646,76.8160481341773,34.5370314043687,46.0852447979733,55.3581704204643,64.9012444057802,102.162485962511,219.14237176503,338.910042963122,316.440953048797,195.621933738999,124.879890413523,141.412893060429,118.017354809798,104.687743990933,126.609409388594,93.8307092869911,115.34942577742,100.853352903017,89.4571116913406,100.742679145241,13.4007637738867,-33.1279977212882,14.1618692623982,-56.5837596510073,425.197363878896
,,324.624,-7.74302960399142,-20.6227871979373,-15.3630700865568,12.1958631414936,-2.5292851236498,-13.1214931602102,4.81284854069559,-21.2187125873587,-5.38438709542401,-9.02749011482167,-19.8464594872112,-10.0729706379938,-6.35165869450903,-21.4198064685618,-10.1363484670404,-15.8531764982215,3.22848985612734,-3.1527471342233,-10.4403650235668,-17.2557309489679,-0.575765767956272,-1.66917580913574,-6.41590606843854,-12.8301895984348,-0.492271636861519,-7.09234716004561,8.65345912068251,-5.2650773717238,-3.38405498292108,-4.06700317129442,-2.34683646394799,-2.9982212165737,-13.5543723382428,-2.05189521591417,-7.17332869093955,-3.58211307602299,-6.90548839190844,2.75551448230396,-1.59105014374303,-2.86452035509746,-3.42250462596507,-2.6543754303183,-1.6927037886734,-1.42864297071253,-2.78330988989999,-1.18948780499562,-1.57865864924554,0.50240093182593,-1.42833346247584,-1.86590455387497,-4.69400641718297,-5.07770415713011,-3.27289630002054,-3.2161984128114,-5.76372095246956,-6.63504087962103,-1.34906390747026,-1.01952374076937,0.481972138212671,-2.33951659321729,-6.1419711710212,-2.39804671746358,-5.01843077004363,-2.55376061945144,-4.80686610354991,-4.34684532119781,-4.63208949513521,-0.887777500810753,0.570460659719069,-4.20011322008493,-1.37092743731178,-7.44794997425465,-1.02561905814088,-0.248670478628669,-4.87600004315072,-0.480770953436811,-6.38447621711561,-2.32600213097008,1.37909483058609,0.909858987102628,7.62643821835677,5.97351491100242,2.8509023907473,6.77460706088756,35.4495399303092,56.5504648202464,85.9639602502306,101.318921625644,102.059515615978,147.707386349321,929.401073356936,3434.71385750593,5085.70346052918,3110.95955663675,734.995141994922,69.0482662296993,33.3940721957676,43.7832558713965,45.3855664122721,59.7967114410883,82.61865620785,174.228339001981,315.505767470825,318.558490926791,209.273835659101,134.064954238934,133.555250518074,108.659887638954,118.69211485127,96.5197506533811,104.743286917877,93.2381149581414,99.3983902285833,69.6518720240296,38.5070998036503,20.5413197705296,95.6340268737121,125.445575148382,86.6276798082643,-161.523115618972,0
,,327.865,23.5892401717401,15.2309306243506,4.5886070969604,-7.07711530080865,-0.856166661371992,11.6593164314059,8.96035893911665,-17.5573806379175,-16.4036051607114,3.05581842074903,4.47870343556484,7.30653232572391,25.8005475197907,-7.01674391145341,1.37246742874225,18.111340474636,9.17992716068475,11.5258620700541,6.86027025188247,12.689264064654,2.33877051190844,-2.82509209101826,10.3160189129774,25.0158970317603,9.49817555684081,8.64277106487788,0.925013175761579,-0.891118141063746,7.30261025666524,12.8031838711667,-3.97203763493649,4.18647159559679,1.4488972360297,3.47284744623682,7.94677779890187,10.6098163617226,-4.20753200003062,2.51841318879639,2.96215022299668,-0.96964427059805,0,8.53584415021538,-3.24690181481428,0.161199235189754,0.148761222794217,3.17081627991799,-1.44282121846925,-1.5305709585869,2.71964776828982,4.35811853555294,3.17785588115821,-2.01773368816956,2.81231106571876,-1.08868780022442,1.11487305897832,2.52671726803829,0.273996046749261,0.258832692238474,5.13917030807137,3.80126275291354,-2.15903017827361,-1.46113608895777,4.29156897300653,3.74595715863397,-4.27121915626481,-4.72954310039254,5.33109450883561,0.300513964124969,3.76548423948885,4.26523314362685,5.56873097150595,-2.97134569946066,4.16608236044587,-1.76768162713235,1.23789978404153,0.97644996581797,2.16115440537166,1.88965218055901,9.33651177384417,9.00866593792666,11.16145203055,10.3348885434791,21.6019276829694,36.8393774433911,66.4428961873748,87.8167547380075,108.049494839582,104.0330232264,160.703139142268,1093.62239768392,3592.04594348183,4930.12654990055,2887.97860949403,619.492813150389,62.7219114369307,43.2399347090154,50.717684831718,65.2939720550532,56.1509742967934,84.60397272591,155.450346251431,293.586532094283,314.526313807272,216.273380967405,155.476706642085,150.770532964876,148.301255620657,124.047508368708,151.903791203468,145.139409072364,132.15326361467,108.209953216646,123.686423756425,131.359015054123,183.171960611172,179.91576709555,159.548975965398,93.093075383577,87.9707835747894,128.878689200903,167.69800061512
,,331.109,47.8067713327772,45.3366871073935,24.1785182744537,25.9961927613205,-1.73513701607027,35.4437618894019,17.3339477556264,16.1738162909817,26.1203756690442,17.030825553601,17.3969997811446,33.3172609449818,18.8818801204703,17.7754703645232,15.9935677150583,11.5552998261648,30.5643030915418,18.1678866140855,13.9032613524239,21.4304184557445,23.1066875389825,18.321374403728,14.8548325071126,19.011781330833,10.1312271727676,8.27132131302719,17.8093055981925,12.6417962694502,10.44686324476,3.34804851268253,6.84238871293404,13.8836427829166,7.34096333150936,2.46336753047122,11.7433860738787,7.37219019220872,11.3695068167439,3.68615246542261,10.3691571755512,8.59737668180244,5.86975585379473,3.18666479555757,8.90273677077859,2.61353563561319,5.42672365754675,3.06004100918712,4.06121036795084,4.1358775042085,2.02096854073465,5.37619113177903,4.02522051189931,7.95123970798849,6.99487408536628,3.86115171974947,5.36617086405,7.39661396981212,14.4375368896664,10.4911860163396,9.42329481258171,6.74079943423918,8.2649567806298,9.13033279914116,18.4820650007181,0.875963832539084,10.2019508364236,6.70953912478695,11.4397208644398,9.74451216614597,8.21828086930106,3.74576334127994,10.1572047936807,2.4634767807368,-2.11078170925949,6.65311181459271,14.5508694036232,11.3787171350126,10.9496759666937,12.2069601990014,12.7721462884615,12.1715163176751,10.1560015860157,17.7577539776967,43.1022168266272,69.4877325070554,96.6006669847562,109.591194724374,112.459926828912,194.38701464947,1268.52550794115,3827.18231215297,4788.13701385301,2613.52124320152,550.438309224209,66.46031403295,56.3347902840963,55.9539286552267,72.0719924565138,74.6702502402386,95.3794156821796,153.139868006579,292.958739893413,346.750675660135,237.548884891162,172.918634181943,149.362967721913,161.8994906878,167.615796245289,170.278958821526,189.89875337495,154.71239553949,174.196020955847,154.508255384242,146.942836248027,170.651750366476,183.525800040294,171.742965336962,200.334852939681,64.5435123862455,363.997801684196,451.146391742159,722.207977398012
,,334.354,-21.1391618998932,-19.4985453422293,-23.4972283032305,-22.6502005997559,-8.76847508743934,-8.52924939216239,-7.50828918430314,-33.5109438621563,-19.9998059019142,-26.6018738728592,-22.934436290621,-16.4626502106763,-4.40396066904091,-22.9959504693355,-5.62247842632102,-20.6098032229028,-22.1610788619406,-18.3621996063254,-21.0779436448752,-13.614621782434,-19.760927180038,-19.6746620739484,-13.3455209138162,-15.4788467656556,-15.3593771984869,-10.3267950683742,-10.8946057539242,-9.12643247210925,-5.27929836405807,-13.5354290540044,-1.22039485837371,-14.8116970335342,-8.53239963392833,-7.82481623206571,-3.05202507433355,-3.10459949471549,-4.02188792291533,-4.5853260019264,-6.06740290353682,-8.44106260137907,1.18650705959617,-3.91090765597247,-2.34729265793159,-1.32074423511008,-5.48476469084667,-2.31957705130129,-7.88092161994282,-2.26422755483755,-0.928447103380729,-2.71684584950423,-2.64437673158327,1.60725629499064,-7.85520792232677,-8.64113556489258,-11.9889315230114,-5.46302892143767,-6.73474719829268,-5.03661193620276,-6.26584263954877,-4.37971824415129,-2.94824254596795,1.99524009727325,-10.7133792959174,-6.78755012257518,-2.4996520924149,-8.39589572737285,-14.4525917086189,-10.1565066455576,-8.30617875091511,-6.69799951914229,-3.99227121269095,-0.829941558133068,-4.26671476920757,-1.034503011044,-2.28204262467975,-0.250009069077901,-0.737785815877019,-0.241912130206708,-2.39050919015424,1.41942642373623,14.4637886239536,36.1254593337437,55.8795136704279,87.9591287793079,90.5787239627146,109.847918142772,209.074740460727,1397.27413644034,3915.45210901612,4524.85021051188,2317.54085727445,456.735235549266,51.3656640463464,41.2058218973888,55.1853965989125,59.2453492726833,59.0119144909432,80.5638245940777,119.668391525573,238.280888137017,302.043652734935,237.754786123583,161.920871144249,142.057468527961,147.341550590534,153.836254389268,141.498300613678,151.418597523812,141.19945518092,144.784359267028,107.83621025437,104.526976715434,117.937945664841,46.5687740070729,69.5582563790967,61.4205540732303,92.3581653233528,35.1259093769718,-165.175509415061,35.9977568900717,-257.623160352452
,,337.602,22.310845445907,7.85754868860581,16.097203188183,-2.73828202405158,2.65014846165844,-4.29640975774678,15.1284997927566,8.23431885891587,14.5071851556995,11.0353528827254,0,-9.0465542641174,8.13410441855373,9.41173336855073,6.37243180982245,8.3053648076923,25.0324616857688,1.32136118457111,4.50440275962769,-4.36421177710521,-3.61967438931454,0,5.0418703604524,7.52824103108119,3.09477071354634,4.45875541827879,8.1125517653517,2.29861337872348,4.87542548368174,5.53975142080332,-4.50813254517084,9.42447880294572,-1.86869418187229,-0.358324367301354,-3.07477239962146,6.88102506782047,1.73651306618133,1.7323129918586,-0.555693128654672,2.50116925050885,4.06419109863849,-2.54944825690781,5.91196869509513,-2.32852898937412,2.30235153697039,2.49265632181616,-1.15786702976425,0,0.561220198089021,0.977533935738653,0.614789025226693,5.55166451268055,13.4533822861285,3.65071015367291,1.15031307785378,0.869012513444647,-2.82705939763892,-1.33530283318027,-12.1200828680323,2.69644290666275,7.67305893069088,2.01011100246398,2.76749439902878,4.75696628096473,7.86963273894022,1.62662921930632,4.85343654418951,4.34093546630674,1.19544089802702,4.10743016643695,3.16016357789976,3.06579999345078,1.88060049125681,-0.260553339849114,5.10900249741537,5.2893211219428,7.92836985975713,4.87430294953026,15.8949523347268,17.3984024368035,39.014257098514,63.7486945914962,91.6820479400208,106.24605451499,111.43054948733,258.683260805326,1621.2923517126,4055.33126483304,4277.69982724498,1988.0868053848,381.344473474568,58.0118403964436,55.0341213260883,62.5537403099896,65.892389796302,77.4724113877361,83.6040115556901,135.701546840006,245.809061990405,316.790552727367,257.076676622867,173.325938591471,153.608310066306,159.593449778996,169.794200640459,174.138006010503,160.208550643184,180.824181765358,164.398834978179,173.09131147416,164.06847191739,154.787185768374,152.555108724463,187.663439865315,174.129950353753,174.873550301027,314.926711351806,197.16009568839,211.790210553962,84.620795096877,648.858187320058
,,340.851,16.3123919051769,-19.7483768777724,13.3270447976317,3.67046620104418,-6.21657684414825,-7.77467988878747,2.53483053763654,7.45031280068722,4.05121200070139,-0.792432916036136,-10.8398692783805,-9.8525719734832,-4.46038786589621,3.63915525940767,7.11814785419254,-8.34954924644812,-2.04045681684684,0.664195404920871,-3.88145668026677,-4.38742933015048,3.63893101260248,-3.51648532290605,-9.0110098645989,-7.56829118089144,-1.55561742786349,-2.98831729488917,-11.0341964791228,6.93252592098804,3.11904898286951,-8.56803512355849,-5.35613680128603,-1.97387852383528,1.12718136717916,0,-1.37383562267453,4.71656729772028,2.90958549060417,-2.61229331354396,-6.70379291127738,-0.25144754401978,-3.60512871649385,-2.79601231671028,0.990570049321973,-0.501625014641678,-4.0119733660336,-1.87943791712177,1.16402686813964,4.41007445438735,-0.940343137748268,-0.982734404268991,-0.20601989842966,-1.6278497957437,-2.65195178718285,-1.41158918724846,-5.49305546416451,-1.45605941556905,-3.12630925079818,2.14785060456039,-1.01538013000084,-1.23217634081988,-3.23485269772019,-3.03120715245806,-0.834665230570913,-2.98892080196627,-3.7975195624525,0.981169720063144,-3.57812162912317,-4.36402918966448,-1.20180062892002,-1.76969213334331,-5.48750332518131,1.12076727700232,-1.08034586443969,3.66715272583151,9.24512819029895,-1.01284957054072,7.22330975033139,4.900234181347,18.1585378248838,37.1383433866804,67.1023779556525,96.4813253147303,111.342960749051,116.249348105719,324.314538290196,1822.96577050268,4215.88507678361,4057.45786022435,1693.51185527979,289.163059138132,53.3810814592431,61.2364858084866,56.9784514941894,76.3213740567802,92.2669472687096,96.9768886097013,131.365136271193,216.084467753004,312.431003040493,276.012424632965,207.207546299633,168.197751620417,161.385527121995,174.640934968883,181.169743193085,156.390880136646,178.810422125644,175.053343295181,154.141027238078,156.41542033707,162.712377494604,165.814628855641,154.841379836898,146.736961046811,175.056319550665,137.938425345642,197.876323492321,198.208984975585,205.312755734224,-109.376970026568,260.924041962473
,,344.103,-23.574727348378,-7.94168352476487,-17.2265974570247,0.922534075124676,-16.0711498281799,-26.9229645572457,-17.8389032050451,-16.644975936157,-23.6229506407654,-11.9501936906943,-12.4548118260238,-6.09561359845931,-2.24214558542524,-8.78077815100702,-8.5875529756739,-1.3990491070932,-19.1463222014801,-10.0163226143821,-14.3082774332137,-13.2328249466963,-4.87790948582858,-10.0167690015824,-7.92688753585108,-2.17395708568548,-4.69186203535762,-8.01155132038654,-3.37623055053117,1.85858065644149,-7.61542692216289,-4.30697569485813,-1.24265548664593,-5.15958710038492,-15.1096260527351,-5.79457810489012,-5.52479213752987,-6.95470376070938,-9.94560525302657,-5.25258528800307,-5.05478900048713,-12.1341627013332,-1.69140937984822,-4.68499366810629,0.398351413359963,-1.68104410936578,-2.63727120588397,-0.157459155109773,-4.84824034419941,-3.19226985273238,-1.70168841870187,-4.34720394668269,-6.42084285471042,-4.90972042297327,-6.66540912042175,-0.851492352624062,-5.5224928547768,-7.61208482411251,-3.71452923945771,-5.93824268825156,-3.31767010829023,-1.73429143677014,-5.5037033378025,-9.14235435087349,-8.95080765552928,-11.418766248427,-7.31758520805177,-2.95928348278359,-5.55945877162572,-7.83467161894059,-4.22884385617666,2.07570527238454,-7.83982084041463,1.69016023581724,2.17227091769892,-1.58005931498923,1.54911216855236,5.09138725502169,0.751243407638459,16.7500817461614,36.0248769006799,69.1343532650991,94.7793323188606,98.4041440926097,104.740211772265,365.659965087879,2035.33725167974,4274.36230907801,3810.58422267286,1458.76531165513,224.420937850627,58.9383297079357,66.7629638479868,67.9609809397098,79.4224668319414,95.4100627356991,115.654447328554,130.401688635259,206.240647152991,309.975820868682,298.873926289377,210.608994477746,171.578259864631,167.882586149366,181.930362370635,190.327196879696,197.933175993188,190.082799003763,179.768670640701,202.314966160233,182.516773674966,166.099171619051,154.620829905397,170.55023033972,158.63634308138,175.623008646196,158.824259537093,182.184350638706,177.234556010178,91.9713188144455,214.057957833834,36.6543744423871,-87.4407796521559
,,347.356,0,-15.0732779578306,11.6252447673171,1.86769635552288,13.556874109274,3.51653574433665,0.859889633940786,-10.9519231461403,23.9126662137068,3.22580073093934,7.09175227068841,4.62777836999389,-6.80893083198768,21.4804618970829,1.44881201211621,6.37293269179822,-3.46091708944448,-3.37972145547301,7.24187819626386,-1.27572517980804,5.55494954970845,-5.36803212080218,8.02410412826644,-4.40123767292733,-8.44338447552186,-1.01372578034233,1.95293552669194,5.17378009833017,5.44152262076181,8.2836145289796,-0.83859707233233,6.0263827916409,-8.02983976055374,-6.59884918488646,-2.09720589566532,-1.27999951614132,0,-0.590778202007853,-3.41118781723448,1.53537224705893,-0.489186597101002,0.711367674824422,-5.84693443508522,-2.21215890748791,1.88443419792223,0.478170776676985,-1.69231031877144,1.25666346985359,-1.14837212830158,1.60018863197529,-1.67731331067559,-1.65664466818098,-3.77840665643434,4.59698767162722,-0.882666564251055,4.74180961641888,-0.289237292987326,-2.18584371936395,2.84168799116956,1.00317774802825,-4.05178299565934,-5.65551410050423,-2.26514544123465,2.73761237113244,1.93234675333657,1.66420922206014,-3.97245236205379,0,5.80953101095835,-3.30182607465755,0.881774403690776,7.41385071320465,0.824591995893138,10.66291606886,-0.261351787205472,8.24612612339506,22.5602176480926,43.3861512285437,74.9045558073508,97.5362060212688,104.598116793204,113.841129091102,461.242978631452,2186.6636338594,4284.56794582092,3535.16372441605,1277.99399772265,195.262270871365,74.2492727009275,79.2964766607964,89.4158608733877,100.358984341173,117.09318420236,127.70693363727,143.858156998582,211.263211335577,307.2942554829,319.68535589096,242.237066421277,202.388290812147,197.837045568556,200.317545817565,212.936832515658,211.927539431623,204.090778179199,196.571096958387,236.163984496858,198.705595676172,186.498161494893,226.834687844244,184.871675475653,201.199189428824,198.101015876751,225.776633508453,189.015853380856,222.953936357823,194.053754812985,175.854175718579,263.115312115751,136.047667951708,1040.02971333904
,,350.612,-6.32110488374038,-4.08136545529059,-0.983671081187606,-0.948211722061485,-14.6830856104713,-7.14124735312176,-12.2236186780475,2.56624037881133,-17.5824075616545,10.645104794969,-12.8014768103929,-8.61475698482859,-9.21821224384065,3.00839358173337,-11.7687698336165,-8.62793992453543,-4.21697945954446,-2.05902302603254,-1.33695740406883,-4.53371500261362,-0.626710042254059,-4.23935397612738,4.65572748159001,-1.11723330741307,-23.57644410687,-7.20522546958864,-14.3765591894927,9.55156027486776,-6.90652353581396,-6.64028291845989,-7.66346001102958,-3.26350653321339,2.71778231499551,0.37224145912409,-13.4865994861719,-6.49843611810466,-4.50989533876547,-5.9986497765096,-6.63867283105907,1.29915654123337,-1.24177697374336,2.40769746812975,-3.88967101965093,-0.6911335950762,-0.478354682933231,-0.971051068877686,-2.57750968493289,-1.82284606424083,-1.74905290700652,-2.23410161834911,4.8964473233476,-8.89123512939149,0,-9.62711900787192,-7.16994306205861,-0.300921469968649,3.52423271618326,-6.10352666342982,1.83616113653042,-7.8942093056355,-3.08557768534436,1.30511402663222,-2.87498213133195,-1.85314644113485,-4.9051705786732,1.68980646950877,-4.36968215689824,-1.610548090937,0,-6.70522310318917,-4.47668499925564,2.89533975126704,3.34910027151626,3.24807680154849,5.04206127732236,20.6707450352428,48.9030474666955,76.7138095729724,95.3210174272243,101.017141328475,128.913255293188,561.344245393467,2422.13011621274,4258.38362122396,3250.76380745996,1075.16093037834,165.863329378118,74.2576988524554,86.625106185931,96.6193655180856,121.670723129079,127.652192515331,135.107042799085,154.778376931875,220.63420254508,307.207176756868,344.831186907877,268.946789705279,225.784916485658,206.232551740289,222.680910904251,219.653854272088,236.889260719709,232.793428372832,228.331643578986,208.639633165674,220.775749250193,197.123687453814,204.409843457754,215.170767421465,199.231461193068,213.520013054265,224.005741757441,236.469760779053,251.48545628916,198.434654104156,211.909331167437,304.600636129377,322.166298008996,326.513249268158,-67.405942897961
,,353.869,-4.27723769340196,0,13.9778246333076,-9.6242515988607,-23.2862204708156,-27.1810977141474,-9.74823726116833,-2.60470762955136,-6.79846213566782,-29.9206302732134,-21.9263076446243,-3.17959631534914,-4.67819537885169,1.52674429483177,-9.70545917042316,-8.02749788099012,-7.13365140604675,-22.2921304057024,-12.2129823128208,-0.657382023858855,2.54441702664148,-4.91760085505881,-10.632410055273,-11.3398033318907,-3.80702137479616,-4.70136204960423,-0.503174480414265,-4.84736779287831,-14.0201009195743,4.94253390944715,-4.321296226942,-6.21079802895039,-9.85186120879672,-4.91167635583865,0.720461051205737,-0.98937688827223,-0.91549949056617,-3.65314075070047,2.34371643313095,-5.27452218875852,-0.252078175093536,-1.46627292205431,0,-2.10448050346096,-3.56051733062105,-6.4064446052588,0.348819447937399,-1.29511902437507,-1.77527073807446,1.23686738111041,-0.216080162928045,-1.70734017329292,-1.39072531007833,-1.48051923087543,-3.63870928682124,-3.05432201595319,-2.38470667568796,0.56318335281697,-5.05857274751111,-1.29234538270266,-4.43675868805771,-3.17922560084855,-7.87880881158396,-3.76184921237636,-4.31487139365868,-3.4302724249343,-8.87036502641212,1.30775181775172,-2.20585116265977,4.02156925654618,-1.81751571971763,-1.4693700563939,8.49825595195372,6.0440684264796,18.315765696483,48.3350391690136,79.4177455216039,100.734593133439,109.954558204111,131.17982953518,656.458474246371,2686.24946338527,4248.17559300089,2997.93049006485,887.004374743301,137.108576220344,82.7023426919188,99.7481567300327,117.315918238379,125.568119700482,146.532560380614,170.15919878231,182.169382387794,214.661258647904,327.53763280191,365.528999843834,299.067261027112,245.578927657556,240.468939844444,237.530691671986,249.727107350064,248.752347034535,245.915085219118,259.61339730804,239.442803691283,242.981308468306,249.596346987561,228.324897390602,238.90933000694,226.598790300149,248.973467847123,235.449562934536,204.163167438852,221.692670382181,270.928717586233,209.919381202503,275.460754813958,266.522859882689,414.725979548472,395.139824521782,-91.221786388666
,,357.129,-4.34173388992834,13.6662798389877,4.05388439042084,8.79243757175017,14.1824111494823,20.2333704955288,1.79913278436118,12.3385913050319,16.3898173255537,11.8112561637015,-9.8919702445147,-4.03442655873967,9.4974751818908,8.52371286494832,15.1566264232582,6.66699055656419,-3.62060964209984,7.77846851014138,6.19857055015511,6.67294645799205,2.58278412998214,0.623969130897411,-8.99394624475446,11.5107955087791,5.52061029886906,6.89325518622042,3.06457089938919,3.44432266156884,10.4364400317358,-1.82438620564257,2.63187406758463,-5.4638568915024,-4.00016672022564,-2.68462880689784,-1.46264967561595,3.6824173458061,3.717216997816,9.27056557229767,1.48691074057617,-0.267702818754241,4.60582642700861,5.95353103465616,-2.74197876168563,1.06810691590331,4.10705243880596,3.50164068050376,-0.177039637160231,1.1268411790216,2.80317322942126,3.97580708260072,3.94809159657327,2.72341936071853,3.6704095194716,2.10398144134418,4.61697144238649,2.17026456105356,-3.0258318959408,6.00259336905191,6.75638242878625,3.67313121546615,3.70889671070341,2.1514432950071,4.4431182617241,2.86393042395734,13.8136413631665,3.83019701434832,6.2336220226282,6.96922445446752,5.43784598527674,7.85040431709853,7.99466167173962,6.26441169688471,11.5018674876077,22.3098420066531,48.1203359183319,82.2224365421376,106.603101426818,107.470582244641,147.9575223118,800.477841670626,2851.5760209814,4224.85790546638,2693.48591265127,773.221742552516,129.326784994849,91.3034224701418,108.860209076521,127.259689397195,147.120027724278,165.120648763952,191.162170488549,208.568282231749,245.578228043173,340.237570672551,380.64787066081,347.487764536931,288.00033449941,262.329814780767,264.167375042653,279.16295287276,271.140954400962,289.863445333626,288.52554373138,277.132791996395,292.109985335454,278.951381615418,291.154026840199,268.404627497511,258.922403549405,258.117119737038,290.696207223135,294.676003198864,312.432609495669,334.763643169696,293.19678066266,388.735678462814,379.203104115489,427.455951130742,412.883844690704,439.914059345135,740.778511466753
